pays,region,lat,lon,ndvi,ndwi,temp_surface,albedo,soil_texture,slope,altitude,distance_water,distance_road,surface,fertility,value_per_ha,opportunity_score,culture_recommandee
espagne,nord,42.52981050344057,-7.035102519722451,-0.1839575234392014,0.520573143117532,22.328226731909815,0.11671296158241323,0.44157266966862907,14.631076922319235,61.09479698728553,2.962072189689162,0.8426124783557694,21.43494174546376,32.90489877312151,24871.469631936452,49.38478123771871,pomme_de_terre
tunisie,centre,34.50059364394947,8.55232822247213,0.04742103783920268,0.47102249374775246,30.449323154272378,0.3774895838956668,0.28531235830127777,2.7849186691406027,504.73645770148227,51.208671136152816,2.117869746547294,16.755260418965207,39.445633279012974,10733.475993481557,13.604932296736331,pomme_de_terre
tunisie,sud,33.38663514194389,9.081799755146115,0.4710270110109566,-0.2771875150016923,17.541633545110432,0.1881072230835371,0.11547622505802768,2.1545321673837807,481.628247922004,0.3134644906235834,4.026843965728311,15.11049657840184,57.938751943535195,6476.325116612112,56.93565775939845,pomme_de_terre
espagne,nord,38.60091661758483,-0.7810633189449749,0.6599408655023922,-0.27867878190803824,41.67179741729416,0.24424519498190544,0.2991237275667181,4.122901449410389,62.21143561210418,13.405033230828538,0.20037499125259717,27.44098031129572,41.71623984377899,27514.871953133697,61.92054208539675,olivier
france,nord,42.185599891448774,0.35546224628351286,0.5298197368385982,0.6827944206805137,42.927710621246135,0.3427267062191207,0.5702091357812801,2.930591219878948,488.0334158554997,11.646142330045784,4.260917916739151,38.70714222748734,39.939176010484594,40472.62920471807,45.72157418541782,pomme_de_terre
espagne,centre,38.552374032066794,2.9722278789575896,0.14050382526659783,-0.25723629716282603,16.56340830342771,0.31602963762992775,0.2827035106862962,17.647542019033835,557.3864442494281,11.79741542710145,0.25831767915387466,4.000354482309373,29.018475912606156,19754.61897815154,38.301082012024374,pomme_de_terre
italie,sud,36.60870006173129,14.903326695209572,0.8052972824272757,-0.028792381097483777,23.022618831707867,0.29089366592440175,0.9199468214613522,1.5946298896211482,319.83996432317616,12.392892483380205,3.759576420630303,46.318739963024,51.534851112840286,28429.75831159528,66.82344265457546,ble
tunisie,nord,36.00131085824348,9.643150254722293,0.5734573948162456,0.4195689077901095,26.08271745353729,0.1643281561480654,0.7914799765151602,5.235301939422298,790.3723741570551,9.615721012413665,9.16589689349931,49.791984991782755,49.90087666126982,7992.070132901586,48.54106001005492,ble
france,centre,50.61329736843889,2.401090280947913,0.8525258674894753,-0.025776210193367677,19.18248793178472,0.1429464077252292,0.8335332792971895,18.265993695077224,173.39565810526832,15.519358579140526,16.321923728743446,21.66165696811215,47.43845529345803,34103.459352710306,45.3462708479068,ble
france,centre,45.16247798548725,3.5526501491993603,0.2819485527577324,0.18233746592865263,37.937162622368874,0.2036191221860041,0.44366158989717364,3.2281969042401544,684.1374437112859,0.1302010301236751,0.6637869061510613,14.763478317805902,52.4710105808895,35864.853703311324,58.17966221717317,pomme_de_terre
tunisie,centre,33.02755367862396,9.401532962350137,0.1414678301682869,0.5263652453743826,39.774538753728294,0.19883127145000587,0.7007437168870961,1.7728540495409286,171.03789352690288,10.635081925933898,0.34542317246780896,16.908684009131612,31.46342165505552,9775.610598606661,42.6453708469303,olivier
italie,nord,38.19788198299008,17.95767916968844,0.8291167139129665,0.6120433496162077,40.273921174884826,0.2848996527700354,0.9289056785970862,17.655331846159513,32.85035115187655,14.530652840227358,1.1129748397324084,24.219195464148168,38.196726040604155,35278.69041624166,58.11156503916837,olivier
france,centre,47.48968636335932,3.3273199548221175,0.3062989974791129,0.7450258223369903,36.78265300593927,0.22471356393343916,0.6719355067673385,15.77357905086243,643.8217139203613,0.2061490676294833,0.4310391447956855,3.11308401682935,34.5084803572328,29577.96812503148,48.84035800074119,pomme_de_terre
france,centre,48.02705195938177,6.65212497853279,0.7164766653026908,0.005261961967617246,30.040326990051145,0.18417206159110344,0.36184038191891765,0.30153479450656395,789.1674389414969,1.0909707334982137,1.4531511498179674,30.57019030373323,65.13874667735107,40298.561337072875,79.89815753174544,mais
italie,sud,45.997649650289446,11.686227203896557,0.06147161862548384,0.18063783814631829,43.72075795336437,0.3051963416544077,0.7178784702022956,0.4372671468399305,441.26671214552414,13.930983159108585,8.610103963799073,40.3097802935668,32.446990450776354,23085.157326217377,36.982410905893396,pomme_de_terre
france,sud,50.5900374533865,2.864801664996069,0.48550059806603124,-0.2522826071064562,32.46764965440399,0.20654783481204345,0.5975135313225465,5.682743555556562,757.9592590655881,6.105561528134276,0.709692721662452,13.061148057029808,38.700509985644224,48785.28049210433,47.80356973790049,pomme_de_terre
france,centre,48.95814282085499,6.764927177110092,-0.0027957658172746147,0.4408127978683288,35.846535555638376,0.3973671850298309,0.20654105245230991,1.8424387892055252,768.2509131644858,10.306691966179745,0.03482012695444286,8.81249435208721,38.431118214491995,30950.891375072195,44.37010705462498,pomme_de_terre
tunisie,sud,33.08523158904652,8.776625688899845,0.8601825871085946,-0.003224920605523429,40.80051335381298,0.27965273648464983,0.0947876016263437,7.844433789676858,283.7503911467026,0.15278702883985484,0.22716625576712068,37.275935148622615,66.64509050502659,6998.705430301595,83.77146670433814,mais
italie,centre,36.861036432715764,15.508048800121504,0.6418209334298315,0.12192942422869696,26.213946531488794,0.131019978994802,0.11867323300575827,2.6217814727301745,118.04616469042904,7.973439431361882,7.067196907476095,32.37497439524725,63.27223865445036,43043.45068869114,68.73661385983209,ble
italie,nord,37.90604860899457,14.761214843495836,0.5279781602339197,0.4179059127796944,15.467199721840917,0.35086370028245906,0.2130590933371308,0.4632899798284347,631.5212997484857,4.552261267269465,10.374297025279418,9.939350276224769,68.69061188895247,47476.244755581,50.67562183509443,ble
espagne,nord,43.27134647703917,0.7459617389039703,0.3709877577386625,0.5332638952705131,15.126208725940414,0.30219050070148973,0.6689932572289543,2.716762974585297,340.0167027450937,19.815786355426233,3.108285799182764,2.109066227305047,47.3993413921906,29219.802417657178,36.411424236584814,pomme_de_terre
tunisie,centre,34.47295814721887,9.353121421540948,0.8210011687716043,0.3809364560882415,25.25433891711412,0.20609767328134734,0.829526189534505,3.7928015854298707,318.3229494983539,11.134634937471956,0.3967411866711747,42.078453550870336,58.507894159548066,13020.947299145768,73.07113098421814,ble
tunisie,nord,35.741591402438395,8.088382910691706,0.23711010451982456,0.05059052088606314,23.658481964566214,0.3817584432689465,0.23889426560821547,1.7680383827916655,75.50922059696461,4.995224654782476,2.5947968316271535,8.197114748719912,51.652729451039804,8132.2183560831845,50.95929940744589,pomme_de_terre
france,nord,43.76984492442671,0.6449301825750551,0.45847132136679486,0.7769208177421141,26.29653165516396,0.19802122375958403,0.1726340983061031,6.847447374547107,774.222736609003,1.0914932752272068,4.398488255109971,45.32787524512304,53.16190275487894,46422.85623969553,60.113227939445814,pomme_de_terre
tunisie,centre,33.64170572243639,9.896851559302803,0.4666192758685485,0.7061432010180932,20.362610311559436,0.10790067485253216,0.701987899346241,2.4497604200475362,782.4924648443423,3.839784266343733,4.41840213606282,23.069703509229498,49.16402498500074,11899.682998200089,51.981310360025574,pomme_de_terre
tunisie,nord,34.38512566944634,10.336344458814494,-0.1413290568352581,0.20156531888193724,42.4566024752299,0.3195229362270421,0.09997802546835,8.725688233998797,566.1184722514043,0.5139600419616986,1.4251676929975905,3.7910159808534036,41.57123429343983,7325.698743475186,50.57605918907775,pomme_de_terre
italie,sud,44.203824281666066,15.5723557305787,0.30646081382641827,-0.009302070124041828,35.81123014787139,0.3913951954880548,0.8148145341192594,9.169744166024161,189.92131323955385,0.5389782833282935,5.074325669390612,40.940308316367954,39.58134272766746,25082.77596374689,53.54203937245374,olivier
espagne,nord,42.59928146485635,2.8806238989658333,0.2228069799839752,-0.26448669906947614,39.53609274542942,0.14658213781661442,0.5906763071682423,12.37012711798428,73.98406900313894,27.578107625105538,3.0119255058592636,28.80253780953212,20.684775051482415,21205.432515444725,25.33891135781097,olivier
italie,nord,43.86391332102153,17.392050918651652,0.4588544682398937,0.3175615359424791,30.881359164208124,0.32590065586771655,0.4111226059126982,4.614756758600337,273.5943855292609,10.802829378662205,1.8184642121054067,24.313917683049574,53.209148722843004,41283.65948913719,51.22585677964506,pomme_de_terre
france,nord,45.355412725017835,2.6372735944442125,0.006995519931214972,0.19236222755815519,41.61575462096597,0.2708348588499724,0.4738089609873968,5.156339311676184,504.72514825850504,2.9743564848867527,1.9099536743331582,39.302082944108385,39.47484011549079,40263.678051970855,54.50963159701977,pomme_de_terre
france,nord,47.791842120850674,6.269039797845405,0.7666072798728214,0.0680398342180702,17.16211425486197,0.31030266332455925,0.957627112720275,1.6112848479726294,108.22857187119075,4.409527896137178,0.17688855220422225,23.35118486524517,60.35541523162865,49659.936854232896,75.3283685913934,ble
france,nord,43.36826834822034,0.12159432165311301,0.027262953784045085,-0.2653333525053074,21.077918083486843,0.31671286071159443,0.11928647869923104,1.2134225189007097,305.50887874761247,4.936614439829095,0.29057329495330975,28.9182549563756,39.428664952294234,40242.899228532406,52.56208284736769,pomme_de_terre
italie,centre,41.40832894709223,12.942311539319707,0.30614783679499197,0.7908310287296816,34.604472810020695,0.11698632266202164,0.9989148349395673,1.7490019064638986,154.89764177165998,2.0032175219332524,6.971561009924285,12.072888473963113,34.322573122842385,32042.57778668011,42.669632792555355,olivier
france,centre,49.84711382249863,6.472717920898697,0.00024426021594123326,-0.084535582128898,18.505109897271165,0.27312012042973177,0.17027379511242013,4.27696590710068,93.0706307175841,3.4746871338012064,10.41671439583537,8.165881972201333,43.91390366299519,32869.866282048315,41.17600811345207,pomme_de_terre
italie,nord,46.4490163764501,14.03731056763141,0.12785640828808076,0.1715090111015558,30.839590300243398,0.19036644014199622,0.44381639565130115,2.8792515218628276,15.989336782408525,17.756747217999553,1.5666332260127112,29.05942423053778,40.502803078966096,36201.12123158644,42.12881243818162,olivier
france,sud,48.74280256345173,5.841960350628179,0.18503571005848585,0.7989656679265704,24.794364967878195,0.11119422619013732,0.19608780979984475,2.14125296022956,622.603775045862,8.014303904045942,0.6243987286298911,45.25108022228625,39.9707749668827,49483.92623178549,53.403399374545984,pomme_de_terre
italie,sud,45.464863103445964,9.133559868811204,0.5995485201673683,0.7282543301295468,19.89568515478763,0.23378770665578352,0.6085893294868763,2.1015248394846022,387.29718732796874,1.31073077660541,6.906807935705707,36.915843032506245,56.79940252962349,29903.83270829458,57.21307360019089,ble
france,sud,47.980981873725895,2.3107224300157982,0.7544154046299605,0.6767537190048811,20.52184358351808,0.1152199764916938,0.7345672929499585,11.796913424469126,345.9605575138374,9.041755661303622,8.94543250014591,41.39377382578551,48.21365705572394,54017.51138064817,61.83746834132306,ble
espagne,centre,40.446064340048416,-0.7110410178574504,0.06523582348944201,0.5920803169675053,34.98257461969641,0.1352655775511508,0.827950050644933,2.255517109515185,724.3597952319642,0.5889733197536807,1.0582538399532289,2.517756054297135,36.35747467475454,21589.368668688636,48.54655725099275,pomme_de_terre
france,centre,44.32851991949522,-3.1066680957006394,0.09762227996856154,-0.18716959903298858,18.61579419911274,0.20076341750541815,0.5069286934703358,15.527603805718401,648.9260537663331,10.399460829204433,0.20722968368586187,6.610216693614733,26.6608818685328,26831.308653986478,38.97957078054689,pomme_de_terre
tunisie,nord,33.377662808999396,8.317227067919514,0.7864398349873787,0.5876640108461026,40.77280465466003,0.32251967508426427,0.07824086876700242,1.1558935988988706,37.81160512995765,1.9559679882293426,1.3383863550422355,16.75430548997311,66.66669549197748,9333.335639358198,77.21217694857137,mais
espagne,centre,37.61678657850019,-9.099184162210292,-0.06814150491594287,-0.23074753713543772,43.820571360458125,0.27691608571090476,0.5488697360876227,4.895655252818559,385.4463736999937,8.308365528165163,1.0157499222478936,21.437003679145366,18.802300309906137,17200.575077476537,39.561296791419764,pomme_de_terre
tunisie,nord,35.497846191244925,9.56532138922053,0.09327751576353283,0.28241669658267304,19.77499489508068,0.3583298647331732,0.1187068834470888,2.2186949514159835,110.7001047809507,21.974046060044664,4.47309117883093,48.70596159728795,51.99037156219849,8159.22972497588,44.583715220472556,pomme_de_terre
tunisie,nord,34.42712601491546,10.294570737353947,0.5382672777821396,0.6196317976392873,37.09360791098772,0.3673266734211763,0.8573166601508989,18.353262609181048,787.1388269708913,0.6915945017625795,0.6922743926155583,38.97450514937568,40.377602582818994,7230.20820662552,57.73497179406524,pomme_de_terre
tunisie,sud,36.55820316967176,9.679465288440642,0.6931785334687506,0.05032048883368434,30.209137243120246,0.26519716960779127,0.6219502339515388,0.29306633522866854,304.1111055807916,6.025403709151061,2.162588480750282,33.94788938084731,56.83203883281635,6409.922329968981,72.84075214668242,pomme_de_terre
tunisie,nord,34.642900347398154,7.989627993567325,0.8638235851997034,0.2879987084738587,37.63453521403997,0.39767832170424255,0.6211904339050135,0.45240016616499407,665.8964972110997,10.454570291175692,1.3331965191951571,10.37602739089005,61.914806215464374,8953.18449723715,67.66700372678685,pomme_de_terre
france,nord,44.50711474650059,-1.3602736428352582,0.2731782467964245,-0.1455625360009232,35.93658199397284,0.3464645207683633,0.5465249913487308,6.1066268292619625,433.1442283602664,1.5468588307546858,1.1939861507741352,16.889892897587536,39.19072386908134,40135.8257410866,51.7001378533099,pomme_de_terre
france,sud,47.36673688421921,-3.036614417681904,0.5657311233076439,0.5836850881905973,20.79024501817715,0.10371259057315613,0.8011354886361118,6.567552758204802,45.470485356695804,1.0683810357919392,0.529566722703949,38.25347715505908,54.701113838959806,57585.61261142789,63.20028846704784,ble
tunisie,centre,35.66980901887331,10.773298422540353,0.3912956926374233,0.28784709467167785,38.04189494799152,0.16904848800573596,0.39249113118709045,3.4778985004430956,108.23815694310026,17.581678731064542,5.803365373430866,40.88722259030742,49.49961808907449,11939.954170688938,43.98766733196201,olivier
espagne,nord,43.26650751713367,1.572156517548862,0.3374835459756043,-0.12425870105333894,27.456406988682694,0.13230810402002866,0.34035160274091114,0.8447967182432088,58.02075658034198,0.18697709064227744,2.2129733355546763,29.1159988669256,51.99202709468202,30597.60812840461,59.26680445772154,pomme_de_terre
france,nord,44.757539226580796,-3.0253055929570314,0.20945640608598215,0.043824421003877734,25.62570718695236,0.3567313845418866,0.32911598783289786,0.852902701274314,328.04022617579574,4.441117934770531,0.566313868658813,28.111066906681934,49.55044062753911,44797.6982823926,56.54523731261532,pomme_de_terre
espagne,sud,39.038186599374654,2.176732117942004,0.5622493739483398,0.712338442161504,23.799865557162683,0.3939455355691265,0.4779142475287109,8.20857083472103,474.4409234118705,50.796772279394716,1.392937406787531,45.899893737331915,44.888434156751465,30364.29893016047,22.644835793833398,ble
espagne,centre,36.21568867510881,0.5302298012690123,0.14147377196453953,0.4633181257846359,35.075935962403484,0.347537352065475,0.5411689093498969,2.7140404325684497,299.5895341292126,4.8149436242445125,0.497714367574612,0.5546932267744826,42.13500752698238,23033.751881745597,47.856019570389854,pomme_de_terre
france,sud,43.62548531189365,6.92721993867494,0.20619961405352755,-0.16163127091758334,39.34883593015151,0.25756736009470993,0.7667881568286476,4.274364371722353,230.1334433439278,4.434853663681458,3.429240894409274,6.7591526291840625,30.166851862467134,44091.76852435692,41.663190128653305,pomme_de_terre
espagne,centre,37.31934261652597,-6.356440442945253,0.32032169457732834,0.281838055197057,27.652820872190244,0.19970141612087336,0.7845489348005299,0.06114249047674492,389.8594784262064,3.5795357969140627,2.721906769397746,28.715279937811275,53.34258923743261,25835.647309358155,56.673533065452006,pomme_de_terre
tunisie,centre,35.75306649421609,8.33695431689465,0.8639215329798247,0.7248559948301074,39.784838858121745,0.29766258407023916,0.8873003241712459,0.2749869967817748,452.70007169018146,4.311631431884504,4.248015129819051,38.4960653352235,51.10095891532336,12132.115069838803,70.6578579294416,pomme_de_terre
france,nord,45.06999759317156,0.5104532926580454,0.7765356914264194,-0.16128582675153938,39.5118943318102,0.35196507658834,0.8415118904621834,6.447251998677284,693.352332305829,4.672725502116924,0.6252874718639597,4.4006655988695,44.780485459931455,42651.21845696915,64.66249570529483,pomme_de_terre
france,nord,45.27986321121113,-2.5051137354053044,0.4227142840405009,0.4422852779874166,31.23296461122629,0.2319163658408769,0.07047192679505754,8.945134085125972,509.83829719311257,3.274762754870478,0.006070535522386678,38.924460047212214,58.099364435862505,48644.713996138125,63.5624951821122,pomme_de_terre
italie,sud,44.66585780252014,12.775626515648849,0.5975620141784732,0.42223325662798655,29.49330710052913,0.17064214497902658,0.35904587227323315,0.7608371132265278,779.7227584572761,2.054523372155566,2.428331389901878,37.39636071356043,65.55386148898883,32355.08121691687,64.73159281928906,ble
espagne,sud,40.02587615079728,-8.494363590070755,0.33562220281883753,0.3359771551584327,24.990191003662545,0.24396507357700772,0.033012567234206425,4.745432505646577,612.376644242281,0.5889499110087868,2.848528648068666,44.96915275220142,66.21257106703413,37188.02274145092,67.18861789592869,mais
espagne,nord,37.37939591403425,1.7488898159505375,0.5689842604999087,0.7257960107199541,30.258888713603703,0.3979602487666254,0.8099330530070431,7.009504136488342,534.4994506882972,20.23783712400203,1.8387275935532716,21.519289700488432,37.90309637776165,26370.928913328495,37.44799105464755,pomme_de_terre
tunisie,sud,35.53954056472575,11.129112627208292,-0.16332699680539792,-0.15877489283920826,16.5012621913451,0.3995155400843351,0.7244888289707921,2.6522230718013518,586.9852248049413,0.5257429359900418,4.220974572169683,18.012926732776698,33.08517578651082,4985.110547190649,47.22137388699745,pomme_de_terre
espagne,centre,42.632008380175336,-8.975114779139258,0.48310056381435423,-0.16561166080160292,37.503560774966076,0.31054634440129186,0.8910639577228426,8.439280937387037,603.7278803966807,1.238687429802685,0.5964215863192912,35.54740273451788,38.301704050862284,22075.426012715572,55.90472500857718,pomme_de_terre
espagne,sud,37.77127924319766,-4.127059315197204,0.05675097175449223,-0.03718116688800671,18.54255400400322,0.3273426962326663,0.7172138854210413,4.5157287409774565,717.5995911295735,9.990662307696217,0.012909146809042598,14.086189390589784,32.108588816261374,26274.74842120364,43.1547675270413,pomme_de_terre
italie,centre,44.72225165114975,9.166515642501665,0.09568531989080836,0.3424312130393666,26.368748036354468,0.2386625999467871,0.9089936844870958,1.0995175321901371,69.86515900087582,1.8861840013131104,0.705815295234846,46.102276096249085,45.699110675823384,36365.662056812886,60.37964619335949,pomme_de_terre
tunisie,sud,35.07567084784299,10.404411909084292,0.532318480301369,-0.1380268477490972,16.78022558220288,0.25957950730437274,0.16846924670950625,3.0348200411753377,186.28762159534648,2.8251957049422662,1.2318740035086784,33.22891255224632,60.292272596711115,6617.5363558026675,62.411920766918335,ble
france,nord,46.559728228390924,-3.3538122859819803,-0.03230909770607049,-0.17213069256057217,38.94857137449703,0.2770101108714539,0.4547161110030218,1.295428571392263,384.818854328192,3.253859854005161,1.738976632599953,43.84607693495912,30.21324863976139,36095.96188789262,51.67514331979256,pomme_de_terre
italie,nord,43.61541835693856,13.874647790074244,0.03094139996838363,0.2298965551218623,22.578381958616536,0.16956277774898115,0.026593578843128185,6.077831009769151,500.7420801179075,9.105086598881275,0.5678736838075933,36.45908824741473,47.91548741021073,39166.19496408429,54.06132398059869,pomme_de_terre
italie,centre,36.72018414574695,11.148804143793669,0.3761372813211879,0.29817651922472027,28.177190089024606,0.1936418086394631,0.8453772490044719,3.844009422701421,398.5162115879463,8.686958163231466,8.15903131954667,7.252904587027693,47.375951095879884,37002.86141643436,40.72671141378722,pomme_de_terre
tunisie,centre,37.18248931438222,9.765161045412825,0.8984786610596236,0.2866878056029322,32.31048462750624,0.12880322429719182,0.8619532821298987,4.240694341589943,50.196094311015216,4.386895105544621,7.000882877003664,34.761540514145544,65.02103817684099,13802.524581220916,72.66966916740337,mais
france,centre,46.87992419621935,-2.4940031703917644,0.21849949021457515,0.7573895230345116,27.538277871136245,0.13661199782185848,0.051275626167245014,2.0841912422568836,17.966971419746613,1.4733914714218057,0.6463525776611572,2.589299429291837,49.8752369330019,34956.33292655066,53.716558477831605,pomme_de_terre
italie,centre,45.01037172486292,13.899728836135058,0.3273456016843203,0.5597087585669387,30.081317495325607,0.11561080674878343,0.16647930811308453,11.516043189815349,442.15041945065536,9.486125701086497,1.351577733292924,20.49254606940254,43.3782868273224,35483.74899438251,47.98365193570167,pomme_de_terre
italie,sud,45.16020934491479,18.15839866882795,0.8513840757998112,0.6565690050604502,37.995537378841206,0.27262552311869964,0.7530967330865926,1.9367611187022484,252.01322569066048,1.2361905801885043,2.4611969578981454,9.157971317933367,57.604487762220366,30129.256573421706,71.48504947543529,pomme_de_terre
tunisie,centre,33.37617684764505,9.239269797598173,0.6994326120348442,0.6198205184718104,35.72485857262016,0.3793159965189834,0.9585610661409902,5.1023836459524095,134.20053805743217,17.243056473379625,0.5208540216603234,31.733086272218305,41.518819482027126,10982.258337843256,59.50099867055947,olivier
tunisie,centre,35.91252186580762,9.2816710766919,0.4240420451912134,-0.09117381132908417,30.518137757740696,0.2876729758809486,0.17772049639633847,8.537250113775748,399.35478172479566,13.624648513697107,18.7141314365181,40.726570602390176,43.166132584348276,11179.935910121792,31.479149332426417,pomme_de_terre
italie,nord,45.338189456924646,14.238787701711967,0.7516176616318393,-0.17418370118368695,42.41055511179998,0.156808767823075,0.7388776361326872,3.2137359573954356,261.1911882077635,2.081823658111565,3.8145848503700925,29.679507951313163,49.22856792205025,39691.427168820104,70.25137616512896,pomme_de_terre
italie,centre,46.662742998371264,7.3854987171840945,0.4807583247186344,0.376327849490892,36.05034789388728,0.3603452372694572,0.1279855969129643,3.615166069301609,512.8458036058574,25.962195961396507,0.9080809731944763,29.291734018819607,54.99570659326626,39898.368505441176,42.476901496828575,pomme_de_terre
france,centre,50.14574724068038,4.100766984968558,0.8328542487350188,0.5627861659162807,17.15978037452357,0.11308536106742666,0.7919284213949978,4.989571670457615,434.06208175373723,26.64033184499008,6.373331081965318,43.69052585153575,56.668821496413855,37334.08752374485,55.05205380316481,ble
italie,nord,45.66015512485068,18.230218622182186,0.6705834122382357,-0.020472702418006528,43.140635759669344,0.28774879355817484,0.316180657910354,10.815853980749177,370.86319477142274,5.869690594354852,3.381766848631977,26.681262080334502,49.940811987533564,39976.324795013425,67.5285424166822,pomme_de_terre
italie,sud,38.49504137176546,16.9639756822423,0.31022786412145104,-0.046208489407868036,38.51317258160826,0.2502106988248709,0.6853684772753413,3.4787746953851406,396.41934804381486,4.61973249393999,2.1336565661102256,29.49158078486488,38.33307807883867,24733.261862074825,50.63309145194323,pomme_de_terre
italie,nord,39.313437135912224,13.472255696118395,0.5687531362844085,0.7756635301716193,37.96875091221959,0.25246042980135,0.26907348252106245,7.03351993979267,271.9526291741479,28.903215142391208,0.7676874968066074,37.65024927366983,41.68106371240566,36672.42548496226,36.75737648609622,pomme_de_terre
france,nord,46.663089873251586,-4.0311827230722335,-0.11857980415908542,0.2536027637941068,39.1978814554427,0.11768929508151055,0.7262811030347865,7.200830934256204,454.36789537981497,25.331135286290866,0.6413108641049166,41.09456435415839,25.92313299661815,34165.409848478164,33.94850374065587,pomme_de_terre
france,nord,49.06828734049789,2.971153848672664,0.3149999918894492,0.0497489302673319,18.5285617118325,0.17386433881877428,0.9129727184787064,3.9497875175150154,220.4333608214581,30.700769269183127,6.135205637107803,29.376176521124815,39.68227401501767,40357.023306757954,27.58736232123688,pomme_de_terre
tunisie,nord,35.99109987975134,10.086484280957215,-0.03456279289992886,0.7460095404422502,19.62598905822711,0.20898699427838907,0.848847027302305,12.89129518386992,347.48482647573564,3.3464526513746002,7.919528183048957,20.00946239727221,26.3354349364014,6106.834794912113,39.10669878243509,pomme_de_terre
italie,nord,45.987047826385215,13.6693659515327,0.1792556309985368,0.2903669300976656,40.55258740377218,0.27445586380804804,0.9663692560774849,5.084503358151227,316.93307143208546,8.109219620842257,1.3680429301108177,39.89405951414972,34.955428220237835,33982.17128809513,49.51102554518256,pomme_de_terre
tunisie,centre,36.57934600952296,9.812837850978564,0.05674541115418058,-0.2340622500514946,21.6937964299648,0.14027480107269108,0.8911219947278015,1.7052422937834248,308.0653604305796,10.447678792914028,2.4270869423473966,27.87382516577893,24.088816175537183,8890.657941064463,39.94744546633774,pomme_de_terre
espagne,sud,41.38888456014377,-8.63036275048167,-0.058524952629611354,0.5292207668190789,33.760444996419594,0.33521539234783615,0.3119451641781571,20.811705240974824,142.58912793641488,4.622547746847831,0.3439682935422512,10.790343095186111,29.73319457167473,25514.622262935914,45.24046734402899,olivier
france,centre,45.4251155543383,-2.977680533994797,0.14509732964186595,0.7487514345855824,30.952197853502394,0.17237703107131574,0.4002773336075368,11.027192454968741,283.2060120126646,14.484718093086581,1.2415917442760522,22.27051109476109,28.40661990300709,27442.316966052484,38.71161986606407,pomme_de_terre
italie,sud,46.294287532680414,16.607788065472143,0.6599370533546955,0.3576674341210902,29.781061832102786,0.1327296787715651,0.4179530232448282,5.790393493436939,196.36297152260917,5.877000585760827,1.2273784064592836,11.407878211438016,61.94107975756231,31343.50233211745,71.42287869953263,ble
italie,centre,42.39828073377751,18.299435120323736,0.11562709497345436,0.3646074414707772,32.81559035981468,0.3970697771475916,0.6265640454658583,2.536112667385408,632.5698381437152,0.082559072024644,5.359212152095159,2.4072884065303257,48.56796347740284,37455.82612141308,49.48751161615357,pomme_de_terre
france,centre,45.6433888902136,-1.1569624875511142,0.8205161794874405,-0.2642879485508419,39.772264839217385,0.38835150509160576,0.8154077588933921,1.4749950106859586,367.7042868214711,1.044621277994268,2.1566479629494095,3.3658060427540333,49.565138087440225,34847.798330604084,67.55910252208179,pomme_de_terre
espagne,centre,42.81901082282852,-3.740626864078764,-0.06456368009315494,-0.23285535102261068,20.2031610285881,0.1557598851067232,0.8439495097206126,2.2244381861909575,410.28494800554006,5.8227893186347925,5.948309220160974,43.047846935674265,25.668214553299336,18917.053638324833,43.56145399931752,pomme_de_terre
france,sud,46.508142904559406,4.831873364710461,-0.1851444414801986,0.10580412074977602,41.46414406133874,0.2531103084076645,0.32012273249537826,14.2113807074164,48.86748332294335,5.921380741989658,1.5661145642754,14.195944995907212,26.068300979601965,41837.565538781084,42.259359270254585,olivier
italie,nord,36.942800944386285,7.101635087033916,-0.03373713429647432,0.6944393203720225,41.18610003208856,0.2877046192410086,0.6104354443452357,0.9877616355874108,103.81081473594031,11.870153976471636,0.40559180761698743,6.281713683552401,23.067778620361455,29227.111448144584,36.17524689488435,olivier
espagne,nord,40.04049816479175,-6.766171567177496,0.20335058912915543,-0.2488469883334254,25.971572677062486,0.21347795524035795,0.10235417436376548,0.8214011195553363,56.630888401338986,1.3321709910630672,0.4036536928179834,44.66808309493735,47.401651229866864,29220.49536896006,61.49149517481894,pomme_de_terre
italie,nord,44.66299349020247,6.521084841437269,0.48153940266400314,0.7757540412106798,38.337600718710384,0.19582766603988488,0.7534384195154472,0.6485357862777195,650.1124971609518,14.806512298304973,6.893342561776302,6.235927693087485,34.850765018513705,33940.30600740548,32.18926476051795,pomme_de_terre
espagne,sud,38.34505089698249,-5.257009516650133,0.3880119098035029,0.5247298063799444,18.273602374199655,0.36538060736129474,0.4638779216965335,6.7134434707866095,180.42652832553455,5.222580180346657,3.3082003665433106,22.987114699064517,52.8294340517367,32905.41889655575,53.50406105870428,pomme_de_terre
tunisie,sud,34.47157360205811,9.612815093204128,0.03593974722646029,0.7305076443991727,35.59499314781678,0.23347816104239516,0.3109070381616703,7.093206915835521,740.4376152118814,10.13231764715481,4.370631049355856,1.6886638211666265,27.219642544614764,4633.178552676886,34.25572049735727,pomme_de_terre
tunisie,centre,36.08457525813736,8.3228451377823,0.0009802352688398352,0.09316242747074543,44.68965701795396,0.36838747953747697,0.7793048259384823,13.05732381982644,20.036860513461008,5.820295218936399,1.7533922060103042,22.27896425280178,25.081232610731067,9009.747913287729,43.36967227464018,olivier
